State,Step,X,Theta,U
2.0,15128.0,-0.7843942642211914,1.9895731210708618,0.618384838104248
2.0,15132.0,-0.7843942642211914,2.0171847343444824,0.618384838104248
2.0,15135.0,-0.7843942642211914,2.05246639251709,0.618384838104248
2.0,15139.0,-0.7843942642211914,2.080078125,0.618384838104248
2.0,15143.0,-0.7843942642211914,2.1168935298919678,0.618384838104248
2.0,15147.0,-0.7843942642211914,2.1537091732025146,0.618384838104248
2.0,15150.0,-0.7843942642211914,2.192058563232422,0.618384838104248
2.0,15154.0,-0.7843942642211914,2.219670295715332,0.618384838104248
2.0,15157.0,-0.7843942642211914,2.2580196857452393,0.618384838104248
2.0,15161.0,-0.7843942642211914,2.2886993885040283,0.618384838104248
2.0,15165.0,-0.7843942642211914,2.3270490169525146,0.618384838104248
2.0,15168.0,-0.7843942642211914,2.3669323921203613,0.618384838104248
2.0,15172.0,-0.7843942642211914,2.3976120948791504,0.618384838104248
2.0,15175.0,-0.7843942642211914,2.4390294551849365,0.618384838104248
2.0,15179.0,-0.7843942642211914,2.4789130687713623,0.618384838104248
2.0,15183.0,-0.7843942642211914,2.5111265182495117,0.618384838104248
2.0,15187.0,-0.7843942642211914,2.563282012939453,0.618384838104248
2.0,15192.0,-0.7843942642211914,2.6154372692108154,0.618384838104248
2.0,15197.0,-0.7843942642211914,2.65838885307312,0.618384838104248
2.0,15200.0,-0.7843942642211914,2.7013401985168457,0.618384838104248
2.0,15204.0,-0.7843942642211914,2.733553886413574,0.618384838104248
2.0,15207.0,-0.7843942642211914,2.7765052318573,0.618384838104248
2.0,15211.0,-0.7843942642211914,2.8087189197540283,0.618384838104248
2.0,15215.0,-0.7843942642211914,2.8532042503356934,0.618384838104248
2.0,15218.0,-0.7843942642211914,2.896155834197998,0.618384838104248
2.0,15221.0,-0.7843942642211914,2.929903268814087,0.618384838104248
2.0,15226.0,-0.7843942642211914,2.974388837814331,0.618384838104248
2.0,15229.0,-0.7843942642211914,3.0173401832580566,0.618384838104248
2.0,15233.0,-0.7843942642211914,3.061825752258301,0.618384838104248
2.0,15237.0,-0.7843942642211914,3.106311082839966,0.618384838104248
2.0,15241.0,-0.7843942642211914,3.140058755874634,0.618384838104248
2.0,15245.0,-0.7843942642211914,-3.0986413955688477,0.618384838104248
2.0,15248.0,-0.7843942642211914,-3.055689811706543,0.618384838104248
2.0,15251.0,-0.7843942642211914,-3.021942138671875,0.618384838104248
2.0,15255.0,-0.7843942642211914,-2.97745680809021,0.618384838104248
2.0,15259.0,-0.7843942642211914,-2.9452431201934814,0.618384838104248
2.0,15263.0,-0.7843942642211914,-2.9007577896118164,0.618384838104248
2.0,15266.0,-0.7843942642211914,-2.8578062057495117,0.618384838104248
2.0,15270.0,-0.7843942642211914,-2.824058771133423,0.618384838104248
2.0,15274.0,-0.7843942642211914,-2.781107187271118,0.618384838104248
2.0,15277.0,-0.7843942642211914,-2.7381558418273926,0.618384838104248
2.0,15280.0,-0.7843942642211914,-2.705942153930664,0.618384838104248
2.0,15284.0,-0.7843942642211914,-2.6629908084869385,0.618384838104248
2.0,15288.0,-0.7843942642211914,-2.63077712059021,0.618384838104248
2.0,15291.0,-0.7843942642211914,-2.600097417831421,0.618384838104248
2.0,15295.0,-0.7843942642211914,-2.5586800575256348,0.618384838104248
2.0,15307.0,-0.7843942642211914,-2.434427499771118,0.618384838104248
2.0,15310.0,-0.7843942642211914,-2.3945441246032715,0.618384838104248
2.0,15316.0,-0.7843942642211914,-2.334718942642212,0.618384838104248
2.0,15321.0,-0.7843942642211914,-2.294835329055786,0.618384838104248
2.0,15324.0,-0.7843942642211914,-2.2564857006073,0.618384838104248
2.0,15328.0,-0.7843942642211914,-2.2288742065429688,0.618384838104248
2.0,15331.0,-0.7843942642211914,-2.1905245780944824,0.618384838104248
2.0,15335.0,-0.7843942642211914,-2.1629130840301514,0.618384838104248
2.0,15338.0,-0.7843942642211914,-2.1260974407196045,0.618384838104248
2.0,15342.0,-0.7843942642211914,-2.0892817974090576,0.618384838104248
2.0,15346.0,-0.7843942642211914,-2.0616703033447266,0.618384838104248
2.0,15350.0,-0.7843942642211914,-2.026388645172119,0.618384838104248
2.0,15354.0,-0.7843942642211914,-1.9926410913467407,0.618384838104248
2.0,15357.0,-0.7843942642211914,-1.9573595523834229,0.618384838104248
2.0,15361.0,-0.7843942642211914,-1.9328157901763916,0.618384838104248
2.0,15364.0,-0.7843942642211914,-1.8990682363510132,0.618384838104248
2.0,15368.0,-0.7843942642211914,-1.8745245933532715,0.618384838104248
2.0,15371.0,-0.7843942642211914,-1.8423110246658325,0.618384838104248
2.0,15376.0,-0.7843942642211914,-1.8116313219070435,0.618384838104248
2.0,15381.0,-0.7843942642211914,-1.7732818126678467,0.618384838104248
2.0,15385.0,-0.7843942642211914,-1.7426022291183472,0.618384838104248
2.0,15388.0,-0.7843942642211914,-1.713456630706787,0.618384838104248
2.0,15391.0,-0.7843942642211914,-1.6919808387756348,0.618384838104248
2.0,15395.0,-0.7843942642211914,-1.6643692255020142,0.618384838104248
2.0,15399.0,-0.7843942642211914,-1.636757493019104,0.618384838104248
2.0,15403.0,-0.7843942642211914,-1.6152818202972412,0.618384838104248
2.0,15407.0,-0.7843942642211914,-1.58920419216156,0.618384838104248
2.0,15410.0,-0.7843942642211914,-1.5631264448165894,0.618384838104248
2.0,15414.0,-0.7843942642211914,-1.5447187423706055,0.618384838104248
2.0,15417.0,-0.7843942642211914,-1.5186409950256348,0.618384838104248
2.0,15421.0,-0.7843942642211914,-1.5017672777175903,0.618384838104248
2.0,15425.0,-0.7843942642211914,-1.477223515510559,0.618384838104248
2.0,15428.0,-0.7843942642211914,-1.4542138576507568,0.618384838104248
2.0,15432.0,-0.7843942642211914,-1.4373400211334229,0.618384838104248
2.0,15435.0,-0.7843942642211914,-1.41586434841156,0.618384838104248
2.0,15439.0,-0.7843942642211914,-1.398990511894226,0.618384838104248
2.0,15443.0,-0.7843942642211914,-1.3790488243103027,0.618384838104248
2.0,15446.0,-0.7843942642211914,-1.3591070175170898,0.618384838104248
2.0,15450.0,-0.7843942642211914,-1.3437671661376953,0.618384838104248
2.0,15454.0,-0.7843942642211914,-1.3253594636917114,0.618384838104248
2.0,15457.0,-0.7843942642211914,-1.3054176568984985,0.618384838104248
2.0,15460.0,-0.7843942642211914,-1.2931458950042725,0.618384838104248
2.0,15464.0,-0.7843942642211914,-1.274738073348999,0.618384838104248
2.0,15468.0,-0.7843942642211914,-1.2624661922454834,0.618384838104248
2.0,15471.0,-0.7843942642211914,-1.2501944303512573,0.618384838104248
2.0,15475.0,-0.7843942642211914,-1.2348545789718628,0.618384838104248
2.0,15478.0,-0.7843942642211914,-1.2195147275924683,0.618384838104248
2.0,15481.0,-0.7843942642211914,-1.2072429656982422,0.618384838104248
2.0,15485.0,-0.7843942642211914,-1.193437099456787,0.618384838104248
2.0,15489.0,-0.7843942642211914,-1.182699203491211,0.618384838104248
2.0,15501.0,-0.7843942642211914,-1.1428157091140747,0.618384838104248
2.0,15506.0,-0.7843942642211914,-1.1290098428726196,0.618384838104248
2.0,15510.0,-0.7843942642211914,-1.118272066116333,0.618384838104248
2.0,15514.0,-0.7843942642211914,-1.1106021404266357,0.618384838104248
2.0,15517.0,-0.7843942642211914,-1.0998642444610596,0.618384838104248
2.0,15521.0,-0.7843942642211914,-1.0937283039093018,0.618384838104248
2.0,15525.0,-0.7843942642211914,-1.084524393081665,0.618384838104248
2.0,15528.0,-0.7843942642211914,-1.0768545866012573,0.618384838104248
2.0,15531.0,-0.7843942642211914,-1.0707186460494995,0.618384838104248
2.0,15535.0,-0.7843942642211914,-1.0661166906356812,0.618384838104248
2.0,15539.0,-0.7843942642211914,-1.0599807500839233,0.618384838104248
2.0,15543.0,-0.7843942642211914,-1.0538448095321655,0.618384838104248
2.0,15546.0,-0.7843942642211914,-1.0477088689804077,0.618384838104248
2.0,15550.0,-0.7843942642211914,-1.0431069135665894,0.618384838104248
2.0,15554.0,-0.7843942642211914,-1.0385050773620605,0.618384838104248
2.0,15558.0,-0.7843942642211914,-1.0354371070861816,0.618384838104248
2.0,15561.0,-0.7843942642211914,-1.0308351516723633,0.618384838104248
2.0,15566.0,-0.7843942642211914,-1.0277671813964844,0.618384838104248
2.0,15571.0,-0.7843942642211914,-1.026233196258545,0.618384838104248
