State,Step,X,Theta,U
10.0,169529.0,-0.08533059805631638,-0.14419420063495636,30.163305282592773
10.0,169534.0,-0.08717864751815796,-0.1457281857728958,30.358495712280273
10.0,169539.0,-0.08839835971593857,-0.1457281857728958,30.373559951782227
10.0,169543.0,-0.0899219736456871,-0.1457281857728958,30.39375114440918
10.0,169549.0,-0.09145790338516235,-0.1457281857728958,30.418121337890625
10.0,169554.0,-0.09301026910543442,-0.14726215600967407,30.87278175354004
10.0,169558.0,-0.09425462037324905,-0.14726215600967407,30.656206130981445
10.0,169562.0,-0.09553182870149612,-0.14726215600967407,30.68346405029297
10.0,169567.0,-0.09715400636196136,-0.1457281857728958,30.30345916748047
10.0,169571.0,-0.09883778542280197,-0.1457281857728958,30.592514038085938
10.0,169576.0,-0.10017658770084381,-0.1457281857728958,30.642719268798828
10.0,169580.0,-0.10155646502971649,-0.14419420063495636,30.261592864990234
10.0,169585.0,-0.10328952968120575,-0.14419420063495636,30.558818817138672
10.0,169589.0,-0.10471868515014648,-0.1426602154970169,30.446611404418945
10.0,169593.0,-0.10614373534917831,-0.1426602154970169,30.49787712097168
10.0,169599.0,-0.10831211507320404,-0.14112623035907745,30.389726638793945
10.0,169603.0,-0.1097659170627594,-0.14112623035907745,30.443904876708984
10.0,169607.0,-0.11121560633182526,-0.1395922601222992,30.33502769470215
10.0,169612.0,-0.1130266934633255,-0.13805827498435974,30.209716796875
10.0,169615.0,-0.11409856379032135,-0.13805827498435974,30.257158279418945
10.0,169619.0,-0.11550718545913696,-0.1365242898464203,30.127422332763672
10.0,169623.0,-0.11690349131822586,-0.13499031960964203,29.743757247924805
10.0,169628.0,-0.1186119094491005,-0.13499031960964203,30.036739349365234
10.0,169632.0,-0.11995071917772293,-0.13345633447170258,29.903244018554688
10.0,169637.0,-0.12157700210809708,-0.13345633447170258,29.94314193725586
10.0,169641.0,-0.12282957136631012,-0.13345633447170258,29.965497970581055
10.0,169645.0,-0.12404106557369232,-0.13345633447170258,29.98711585998535
10.0,169649.0,-0.1252361387014389,-0.13345633447170258,30.00729751586914
10.0,169653.0,-0.12640656530857086,-0.13345633447170258,30.023527145385742
10.0,169658.0,-0.1278316229581833,-0.13345633447170258,30.037303924560547
10.0,169662.0,-0.12921971082687378,-0.13345633447170258,30.05256462097168
10.0,169666.0,-0.13004517555236816,-0.13345633447170258,30.06394386291504
10.0,169670.0,-0.13112936913967133,-0.13345633447170258,30.074159622192383
10.0,169674.0,-0.13219712674617767,-0.13345633447170258,30.08469009399414
10.0,169679.0,-0.133515402674675,-0.13345633447170258,30.092443466186523
10.0,169683.0,-0.1345462054014206,-0.13499031960964203,30.277347564697266
10.0,169687.0,-0.13559342920780182,-0.13499031960964203,30.29494857788086
10.0,169691.0,-0.13665297627449036,-0.13499031960964203,30.30800437927246
10.0,169695.0,-0.1377125233411789,-0.13499031960964203,30.324939727783203
10.0,169701.0,-0.1393141746520996,-0.13499031960964203,30.347148895263672
10.0,169705.0,-0.14038193225860596,-0.13499031960964203,30.365951538085938
10.0,169709.0,-0.14174537360668182,-0.13499031960964203,30.39638328552246
10.0,169713.0,-0.1425749510526657,-0.13499031960964203,30.42218017578125
10.0,169718.0,-0.1439671516418457,-0.13499031960964203,30.451202392578125
10.0,169722.0,-0.14510062336921692,-0.13499031960964203,30.490949630737305
10.0,169726.0,-0.14623819291591644,-0.13345633447170258,30.34664535522461
10.0,169730.0,-0.14739219844341278,-0.13345633447170258,30.381628036499023
10.0,169734.0,-0.14855030179023743,-0.13345633447170258,30.418973922729492
10.0,169738.0,-0.14971253275871277,-0.13192234933376312,30.276416778564453
10.0,169742.0,-0.15087474882602692,-0.13192234933376312,30.305522918701172
10.0,169745.0,-0.15204928815364838,-0.13038836419582367,29.917219161987305
