State,Step,X,Theta,U
10.0,982932.0,0.011527720838785172,-0.003067961661145091,-0.5543308854103088
10.0,982936.0,0.01160574983805418,-0.003067961661145091,-0.5646059513092041
10.0,982940.0,0.011667351238429546,-0.003067961661145091,-0.567766010761261
10.0,982943.0,0.01170841883867979,-0.003067961661145091,-0.5696634650230408
10.0,982947.0,0.011753593571484089,-0.003067961661145091,-0.56874018907547
10.0,982950.0,0.011774127371609211,-0.003067961661145091,-0.5627184510231018
10.0,982955.0,0.0118110878393054,-0.003067961661145091,-0.5545773506164551
10.0,982960.0,0.011831622570753098,-0.003067961661145091,-0.5415828227996826
10.0,982964.0,0.011839835904538631,-0.003067961661145091,-0.531426727771759
10.0,982968.0,0.011848049238324165,-0.0015339808305725455,-0.7908648252487183
10.0,982972.0,0.01185215637087822,-0.0015339808305725455,-0.7728145122528076
10.0,982975.0,0.01185215637087822,-0.0015339808305725455,-0.755494236946106
10.0,982979.0,0.011868583038449287,-0.0015339808305725455,-0.7428681254386902
10.0,982982.0,0.011880903504788876,-0.0015339808305725455,-0.7337484955787659
10.0,982986.0,0.011905544437468052,-0.0015339808305725455,-0.726055383682251
10.0,982990.0,0.011934291571378708,-0.0015339808305725455,-0.7201648354530334
10.0,982993.0,0.011963038705289364,-0.0015339808305725455,-0.7157412767410278
10.0,982997.0,0.012004107236862183,-0.0015339808305725455,-0.7142695188522339
10.0,983000.0,0.012036960572004318,-0.0015339808305725455,-0.7128974795341492
10.0,983004.0,0.012086242437362671,-0.0015339808305725455,-0.7129432559013367
10.0,983008.0,0.012143736705183983,-0.0015339808305725455,-0.7157527208328247
10.0,983011.0,0.012188911437988281,-0.0015339808305725455,-0.7198789715766907
10.0,983014.0,0.012250513769686222,-0.0015339808305725455,-0.7225877642631531
10.0,983018.0,0.012299794703722,-0.0015339808305725455,-0.7279176115989685
10.0,983021.0,0.01236550323665142,-0.003067961661145091,-0.4649263322353363
10.0,983025.0,0.012418891303241253,-0.003067961661145091,-0.4773593246936798
10.0,983029.0,0.012472279369831085,-0.003067961661145091,-0.4827355742454529
10.0,983032.0,0.01251334697008133,-0.003067961661145091,-0.48399102687835693
10.0,983036.0,0.012537987902760506,-0.003067961661145091,-0.48119235038757324
10.0,983040.0,0.01254620123654604,-0.003067961661145091,-0.4745439887046814
10.0,983044.0,0.012550308369100094,-0.003067961661145091,-0.46673253178596497
10.0,983048.0,0.012554414570331573,-0.003067961661145091,-0.4580085575580597
10.0,983051.0,0.012554414570331573,-0.003067961661145091,-0.4483295977115631
10.0,983054.0,0.012554414570331573,-0.0015339808305725455,-0.7067252993583679
10.0,983058.0,0.012554414570331573,-0.0015339808305725455,-0.6918051838874817
10.0,983062.0,0.012562627904117107,-0.0015339808305725455,-0.6837101578712463
10.0,983065.0,0.012570842169225216,-0.0015339808305725455,-0.6724068522453308
10.0,983069.0,0.012583162635564804,-0.0015339808305725455,-0.664247453212738
10.0,983072.0,0.012595482170581818,-0.0015339808305725455,-0.6570316553115845
10.0,983076.0,0.012607802636921406,-0.0015339808305725455,-0.6495343446731567
10.0,983080.0,0.012624230235815048,-0.0015339808305725455,-0.6410483121871948
10.0,983085.0,0.012632443569600582,-0.0015339808305725455,-0.6299425363540649
10.0,983089.0,0.01264476403594017,-0.0015339808305725455,-0.6209245920181274
10.0,983092.0,0.012652977369725704,-0.0015339808305725455,-0.6150920987129211
10.0,983096.0,0.012657084502279758,-0.0015339808305725455,-0.6053868532180786
10.0,983099.0,0.012661190703511238,-0.0015339808305725455,-0.5987036824226379
10.0,983112.0,0.012665297836065292,-0.0015339808305725455,-0.5678073763847351
10.0,983117.0,0.012665297836065292,-0.0015339808305725455,-0.5587119460105896
10.0,983121.0,0.012665297836065292,-0.0015339808305725455,-0.5478660464286804
10.0,983125.0,0.012669404968619347,-0.0015339808305725455,-0.5409209728240967
10.0,983129.0,0.012669404968619347,-0.0015339808305725455,-0.5329385995864868
10.0,983133.0,0.012669404968619347,-0.0015339808305725455,-0.5271688103675842
10.0,983136.0,0.012669404968619347,-0.0015339808305725455,-0.5197545886039734
10.0,983141.0,0.012669404968619347,-0.0015339808305725455,-0.5109172463417053
10.0,983147.0,0.012669404968619347,0.0,-0.76944899559021
10.0,983150.0,0.012669404968619347,0.0,-0.757073700428009
10.0,983154.0,0.012673511169850826,0.0,-0.749478280544281
10.0,983158.0,0.01268172450363636,0.0,-0.7406192421913147
10.0,983161.0,0.012689938768744469,0.0,-0.7321101427078247
10.0,983165.0,0.012702258303761482,0.0,-0.7266349196434021
10.0,983169.0,0.012722793035209179,0.0,-0.7240490317344666
10.0,983172.0,0.012743326835334301,0.0,-0.7203128933906555
10.0,983177.0,0.012767966836690903,0.0,-0.718094527721405
10.0,983180.0,0.012788500636816025,-0.0015339808305725455,-0.45042717456817627
10.0,983184.0,0.012821354903280735,-0.0015339808305725455,-0.4570668041706085
10.0,983188.0,0.012850102968513966,-0.0015339808305725455,-0.4608013927936554
10.0,983192.0,0.012866529636085033,-0.0015339808305725455,-0.4615391492843628
10.0,983196.0,0.012874742969870567,-0.0015339808305725455,-0.45983344316482544
10.0,983199.0,0.012878850102424622,-0.0015339808305725455,-0.45687732100486755
10.0,983203.0,0.012878850102424622,-0.0015339808305725455,-0.45375657081604004
10.0,983207.0,0.012878850102424622,-0.0015339808305725455,-0.44877898693084717
10.0,983211.0,0.012878850102424622,-0.0015339808305725455,-0.44499024748802185
10.0,983215.0,0.012878850102424622,-0.0015339808305725455,-0.44225701689720154
10.0,983219.0,0.012878850102424622,-0.0015339808305725455,-0.4387519061565399
10.0,983222.0,0.012878850102424622,-0.0015339808305725455,-0.435400128364563
10.0,983226.0,0.012878850102424622,0.0,-0.6975896954536438
10.0,983230.0,0.012882957234978676,0.0,-0.6921694278717041
10.0,983233.0,0.01289117056876421,0.0,-0.6861103773117065
10.0,983238.0,0.012903491035103798,0.0,-0.6816341280937195
10.0,983241.0,0.012919917702674866,0.0,-0.6800259351730347
10.0,983244.0,0.012940451502799988,-0.0015339808305725455,-0.41078153252601624
10.0,983248.0,0.012969199568033218,-0.0015339808305725455,-0.4180583953857422
10.0,983252.0,0.012985626235604286,-0.0015339808305725455,-0.42106911540031433
10.0,983255.0,0.01299383956938982,-0.0015339808305725455,-0.42193546891212463
10.0,983259.0,0.012997946701943874,-0.0015339808305725455,-0.4208458364009857
10.0,983263.0,0.012997946701943874,-0.0015339808305725455,-0.4190766215324402
